join_key,state,fdid,inc_date,inc_no,exp_no,loc_type,num_mile,street_pre,streetname,streettype,streetsuf,apt_no,city,state_id,zip5,zip4,x_street,year
NY24001031720160303776000,NY,24001,03172016,0303776,000,1,691,,F D R DR              W,,,,New York City,NY,10009,,,2016
FL47000100220140006458000,FL,47000,10022014,0006458,000,1,2,N,SHADOW WOOD,DR,,,INVERNESS,FL,34450,,,2014
WY21528071420030000019000,WY,21528,07142003,0000019,000,6, , , , , , ,Cheyenne,WY,82009, ,Mile Post 22 Happy Jack Road,2003
VA15301032220151003866000,VA,15301,03222015,1003866,000,1,7501,,HERITAGE VILLAGE,PZ,,,GAIN,VA,20155,,,2015
TXNH701071720141408660000,TX,NH701,07172014,1408660,000,2,,,23RD,ST,,,Beaumont,TX,77706,,AUSTIN ST,2014
FL53021082120110017032000,FL,53021,08212011,0017032,000,1,18343, ,ELGIN,AV, , ,PORT CHARLOTTE,FL,33948, , ,2011
CA56020100620160033485000,CA,56020,10062016,0033485,000,1,3793,,DUFAU,,,,Oxnard Plains,CA,93033,,,2016
CA10032020120150001823000,CA,10032,02012015,0001823,000,1,00025008,W,DORRIS,ST,,,Coalinga,CA,93210,,DEADEND 25150 BLK HWY 198,2015
IN49016021120166028684000,IN,49016,02112016,6028684,000,1,8751,,LAFAYETTE,RD,,,INDIANAPOLIS,IN,46268,,,2016
NC06381011220080001804000,NC,06381,01122008,0001804,000,1,1160,W,Massachusetts,AV, , ,Southern Pines,NC,28387, , ,2008
MI02524051320032003145000,MI,02524,05132003,2003145,000,1,16295, ,WHITEHEAD,DR, , ,LINDEN,MI,48451, , ,2003
MI05808020120160000252000,MI,05808,02012016,0000252,000,1,8482,,Renee,ST,,,Newport,MI,48166,,,2016
AZ11223072120161652516000,AZ,11223,07212016,1652516,000,1,123,W,MISSOURI,ST,,,Tucson,AZ,85714,,,2016
FL06301070620160071185000,FL,06301,07062016,0071185,000,1,460,E,OCEAN,,,,LANTANA,FL,33462,,,2016
FL04112092420166145458000,FL,04112,09242016,6145458,000,1,1255,,PASADENA,AVE,,417A,South Pasadena,FL,33707,,,2016
NY24001080720160873126000,NY,24001,08072016,0873126,000,1,575,,BECK ST,,,,New York City,NY,10455,,,2016
CA19110010720150007127000,CA,19110,01072015,0007127,000,1,2321,W,ROSECRANS,,,,GARDENA,CA,00000,0000,btwn S VAN NESS AV,2015
CO10145121320130017738000,CO,10145,12132013,0017738,000,1,2530,,PINE,ST,,,PUEBLO,CO,81004,,,2013
AZ11223092720151565163000,AZ,11223,09272015,1565163,000,1,161,W,OKLAHOMA,ST,,,Tucson,AZ,85714,,,2015
CO01601022120150016838000,CO,01601,02212015,0016838,000,1,9600,E,Girard,AVE,,F,DENVER,CO,80231,,,2015
NY14023013120020000083000,NY,14023,01312002,0000083,000,1,32, ,PARTRIDGE LANE, , , ,PLEASANT VALLEY,NY,12569, , ,2002
CT05020110120140012839000,CT,05020,11012014,0012839,000,1,4600,,MAIN ST,,,,Bridgeport,CT,06606,,,2014
MA17207011320077000220000,MA,17207,01132007,7000220,000,1,204, ,HOMER,ST, , ,NEWTON,MA,02459, , ,2007
IN01003072420110013730000,IN,01003,07242011,0013730,000,1,422,S,First,ST, , ,Decatur,IN,46733, , ,2011
NY34034031120150000308000,NY,34034,03112015,0000308,000,1,8509,,SEXTANT DR,,,,LIVERPOOL,NY,13090,,THEODOLITE DR AND FATHOM DR,2015
NC00108092520066006396000,NC,00108,09252006,6006396,000,1,818, ,Trollingwood Hawfields,RD, , ,Mebane,NC,27302, , ,2006
TXCN501042820160001841000,TX,CN501,04282016,0001841,000,1,1328,W,Mcdermott,DR,,222,ALLEN,TX,75013,,,2016
MA09258011220110000202000,MA,09258,01122011,0000202,000,1,316, ,Jefferson Avenue, , , ,Salem,MA,01970, , ,2011
MA21307102320030002129000,MA,21307,10232003,0002129,000,1,180, ,Main,ST, , ,Walpole,MA,02081, , ,2003
WV20325061920150150524000,WV,20325,06192015,0150524,000,1,,,121  7th Street,,,,Dunbar,WV,25064,,,2015
WV25117101820160000182000,WV,25117,10182016,0000182,000,1,,,st joseph road,,,,proctor,WV,26055,,,2016
UT11020123020140006059000,UT,11020,12302014,0006059,000,1,2974,S,625 WEST,,,,BOUNTIFUL,UT,84010,,,2014
VA55000022620160004414000,VA,55000,02262016,0004414,000,1,4362,,ONEFORD,PL,,,CHESAPEAKE,VA,23321,,,2016
OH75015032020160160920000,OH,75015,03202016,0160920,000,1,315,E,BENNETT,ST,,,Sidney,OH,45365,,,2016
FL10242091420160009260000,FL,10242,09142016,0009260,000,2,,S,SR 7,,,,DAVIE,FL,33314,,GRIFFIN RD,2016
VA73000042420166003250000,VA,73000,04242016,6003250,000,1,336,,SUMMIT,ST,,,PETERSBURG,VA,23803,,SCHOOL ST,2016
MI08207031120110004017000,MI,08207,03112011,0004017,000,2, , ,MELDRUM,ST, , ,Detroit,MI,48207, ,GRATIOT,2011
MT02011082120100000429000,MT,02011,08212010,0000429,000,1, , ,Ulm west,ROAD, , ,Ulm,MT,59485, , ,2010
ILCJ121050520160001535000,IL,CJ121,05052016,0001535,000,1,480,W,POLK,AVE,,,CHARLESTON,IL,61920,,,2016
CA44055061820150013301000,CA,44055,06182015,0013301,000,1,117,,MORRISSEY BL,,,,Santa Cruz,CA,95062,,,2015
AR17005120320102010266000,AR,17005,12032010,2010266,000,1,11400, ,CAIN ROAD, , , ,MOUNTAINBURG,AR,72946, , ,2010
KY00525092820160050342000,KY,00525,09282016,0050342,000,1,2094,N,Hwy 1247,,,,SOMERSET,KY,42503,,,2016
CA19110030720150065437000,CA,19110,03072015,0065437,000,1,,N,20TH,,E,,PALMDALE,CA,00000,0000,EAVENUE R12,2015
AZ08311062320160062304000,AZ,08311,06232016,0062304,000,2,,,Highway 93,,,,Wickenburg,AZ,85390,8539,N Tegner St,2016
PA23081090820050810912002,PA,23081,09082005,0810912,002,1,2614, ,Nolan,ST, , ,Chester,PA,19013, , ,2005
OH77011092320160006135000,OH,77011,09232016,0006135,000,1,2371,,WYANDOTTE,,,,CUYAHOGA FALLS,OH,44223,,,2016
WA36M04082820020021067000,WA,36M04,08282002,0021067,000,1,213,S,1ST, , , ,WALLA WALLA,WA,99362, , ,2002
MI08221101820160000751000,MI,08221,10182016,0000751,000,1,,,Jos Campau,ST,,,Hamtramck,MI,48212,,,2016
CO04505072420150150641000,CO,04505,07242015,0150641,000,3,15783,,82,HWY,,,Carbondale,CO,81623,,,2015
MS75007082120160005960000,MS,75007,08212016,0005960,000,1,1519,,SKYFARM,,,,Vicksburg,MS,39180,,,2016
MA21336103120020005734000,MA,21336,10312002,0005734,000,1,42, ,ENDICOTT ST  36-114, , , ,Weymouth,MA,02189, , ,2002
FL02072101620030089640000,FL,02072,10162003,0089640,000, , , ,285 STOCKTON ST, , , , , ,00000, , ,2003
TXCN610103020030005025000,TX,CN610,10302003,0005025,000,1,1700,W,VIRGINIA,ST, , ,MCKINNEY,TX,75069, , ,2003
NC06005042920140049285000,NC,06005,04292014,0049285,000,1,141,,Mock,CIR,,,Davidson,NC,28036,,,2014
LA55001072320140000916000,LA,55001,07232014,0000916,000,1,405,,Jean,ST,,,HOUMA,LA,70360,,,2014
FL02052122720155003277000,FL,02052,12272015,5003277,000,1,1401,,2nd,AVE,N,,Jacksonville Beach,FL,32250,,,2015
TXDH807111920030100314000,TX,DH807,11192003,0100314,000, , , ,9125  LEASIDE, , , , , ,75238, , ,2003
MEC5300122520160001663000,ME,C5300,12252016,0001663,000,1,27,,BLUEBERRY COVE,RD,,,Yarmouth,ME,04096,,,2016
FL18132032620160002317000,FL,18132,03262016,0002317,000,1,12320,,CRYSTAL COMMERCE,LOOP,,,Fort Myers,FL,33966,,,2016
NY24001032220030170321000,NY,24001,03222003,0170321,000,1,656, ,W 204 ST, , , ,New York City,NY,00000,0000, ,2003
PA51001082520142370412000,PA,51001,08252014,2370412,000,1,1515,,MARKET,ST,,,PHILADELPHIA,PA,19107,,,2014
NY33041062020150000115000,NY,33041,06202015,0000115,000,1,2000,,Main,ST,,,Sylvan Beach,NY,13157,,,2015
VA68000122720160015770000,VA,68000,12272016,0015770,000,1,,,GRACE ST12TH,ST,,,LYNCHBURG,VA,24504,,,2016
CA19025080420150004235000,CA,19025,08042015,0004235,000,2,,,OLYMPIC,BLVD,,,BEVERLY HILLS,CA,90212,,OLYMPIC BLVD BEVERWIL DR,2015
NC05126122520160016191000,NC,05126,12252016,0016191,000,1,140,,NORTH TECH,DR,,,Clayton,NC,27520,,,2016
FL48012060120161601493000,FL,48012,06012016,1601493,000,1,3651,,HWY 17,,,,Flemming Island,FL,32003,,,2016
CA19030073120160051004000,CA,19030,07312016,0051004,000,1,328,W,LINDEN,AVE,,,BURBANK,CA,91506,,,2016
OH25009022620166027361000,OH,25009,02262016,6027361,000,1,800,,DISTRIBUTION,DR,,,COLUMBUS,OH,43228,,,2016
TXKA926022320020223504000,TX,KA926,02232002,0223504,000, , , ,12600 DUNLAP, , , , , , , , ,2002
TN47522122120110039277000,TN,47522,12212011,0039277,000,1,400,W,MAGNOLIA,AV, , ,Knoxville,TN,37921, , ,2011
VA06900091520160006355000,VA,06900,09152016,0006355,000,1,127,,Hampshire County,,,,Augusta,WV,26704,,,2016
CA04030101620160015863000,CA,04030,10162016,0015863,000,1,00006085,,VISTA KNOLLS,DR,,,PRA,CA,95969,,DEADEND 1550 BLK REDWOOD LN,2016
IN84016111020160009236000,IN,84016,11102016,0009236,000,1,1608,N,31ST,ST,,,TERRE HAUTE,IN,47807,,,2016
VA55000072120150016387000,VA,55000,07212015,0016387,000,1,1932,,Liberty,ST,,,Chesapeake,VA,23324,,,2015
NY28021082620140000239000,NY,28021,08262014,0000239,000,1,3907,,CLOVER ST,,,,Honeoye Falls,NY,14472,,WILLIAMS RD,2014
VA68300042320160001849000,VA,68300,04232016,0001849,000,1,10100,,Tummel Falls,DR,,,Bristow,VA,20136,,,2016
VA65000072720160007748000,VA,65000,07272016,0007748,000,1,2114,,PRIDGEN,RD,,,HAMPTON,VA,23663,,,2016
AR73001122520140000946000,AR,73001,12252014,0000946,000,1,,,121 stoney ridge cir,,,,beebe,AR,72012,,,2014
AL00313060520160015686000,AL,00313,06052016,0015686,000,1,2485,E,SOUTH,BLVD,,,MONTGOMERY,AL,36111,,,2016
ILSB111082720040009865000,IL,SB111,08272004,0009865,000,1,3609, ,N GRAND,AVE,E, ,Springfield,IL,62703, , ,2004
ILRB142060920110000104000,IL,RB142,06092011,0000104,000,6, , , , , , ,Olney,IL,62450, ,200 Feet East of North Suntone,2011
NV03002032520155087455000,NV,03002,03252015,5087455,000,1,5913,,Rae,DR,,,Las Vegas,NV,89108,,,2015
TN19532102520140042166000,TN,19532,10252014,0042166,000,1,168,,ARCHWOOD,DR,,168,Madison,TN,37115,,,2014
OR00193022120160000532000,OR,00193,02212016,0000532,000,1,3212,,UPPER,DR,,,LAKE OSWEGO,OR,97035,,,2016
VA78000072920155072907000,VA,78000,07292015,5072907,000,1,3403,,Old Halifax,RD,,,South Boston,VA,24592,,,2015
TXDH807053020166119147000,TX,DH807,05302016,6119147,000,1,8181,S,LANCASTER,RD,,,DALLAS,TX,75241,,MORGAN DRMOJAVE DR,2016
NY30009080420070000847000,NY,30009,08042007,0000847,000,1,1409, ,REED DRIVE, , , ,EAST MEADOW,NY,11554, ,BELLMORE AVENUE,2007
WV39104071920160003716000,WV,39104,07192016,0003716,000,1,,,Eby,RD,,,Thornton,WV,26440,,,2016
NY24001101920030666950000,NY,24001,10192003,0666950,000,1, , ,W 116 ST, , , ,New York City,NY,00000,0000, ,2003
LA17040120220160008031000,LA,17040,12022016,0008031,000,1,1300,E,Interstate 10,HWY,,,Baton Rouge,LA,70820,,,2016
FL150920707200707-2233000,FL,15092,07072007,07-2233,000,1, , ,US 301, , , ,Palmetto,FL,34221, , ,2007
WI40200103120151191503000,WI,40200,10312015,1191503,000,1,2761,N,41ST,ST,,,MILWAUKEE,WI,53210,,,2015
TXWB421040720160000292000,TX,WB421,04072016,0000292,000,1,4108,,Green Acres,CIR,,,Arlington,TX,76017,,,2016
MI06327050420140002081000,MI,06327,05042014,0002081,000,1,42659,,WIMBLETON,WAY,,,Novi,MI,48377,,42659 WIMBLETON WAY,2014
KSBU202011720160000051000,KS,BU202,01172016,0000051,000,1,700,S,Haverhill,RD,,North,El Dorado,KS,67042,,,2016
PA51001081720162300665000,PA,51001,08172016,2300665,000,6,,,,,,,PHILADELPHIA,PA,19151,,1014 N 64th St,2016
FL10282062520150503265000,FL,10282,06252015,0503265,000,1,827,NW,9TH,,,,DANIA,FL,33004,,827 NW 9TH AV,2015
SC11213101320140000264000,SC,11213,10132014,0000264,000,1,247,,Bridges,RD,,,Blacksburg,SC,29702,9621,,2014
WI40100030520161601636000,WI,40100,03052016,1601636,000,1,2459,S,43,,,109,Milwaukee,WI,53211,,,2016
NY30017022620160000233000,NY,30017,02262016,0000233,000,1,230,,NASSAU,BLVD,,,GARDEN CITY SOUTH,NY,11010,,,2016
WA17D02092320161607725000,WA,17D02,09232016,1607725,000,1,14600,,1,AVE,S,,Burien,OO,98166,,1ST AVE SS 146TH ST,2016
ID83101102320161602392000,ID,83101,10232016,1602392,000,5,1824,,BLUE LAKES,BLVD,N,,TWIN FALLS,ID,83301,,1824 BLUE LAKES BLVD N,2016
MO09203032920050001616000,MO,09203,03292005,0001616,000,1,1769, ,VETERANS MEMORIAL PKWY, , , ,St Charles City,MO,63302, , ,2005
FL36011071820150002997000,FL,36011,07182015,0002997,000,1,4589,W,CO HIGHWAY 30A,,,,Santa Rosa Beach,FL,32459,,,2015
CA19110080720140200167000,CA,19110,08072014,0200167,000,1,28960,,SILVER SADDLE,,,101,SANTA CLARITA,CA,00000,0000,btwn PALOMINO PL,2014
GA06004082020161604508000,GA,06004,08202016,1604508,000,2,,,I285,,E,na,College Park,GA,30349,,Riverdale RD,2016
FL28041041820160000323000,FL,28041,04182016,0000323,000,1,5330,,Treadway,AVE,,,Port Richey,FL,34668,,,2016
TN73216022420140239-14000,TN,73216,02242014,0239-14,000,1,215,,sheldon,DR,,,harriman ,TN,37748,,,2014
RI01000022320160001720000,RI,01000,02232016,0001720,000,1,16,,PARSONS,AVE,,,EAST PROVIDENCE,RI,02914,,,2016
CA10030041020166019869000,CA,10030,04102016,6019869,000,1,2655,E,Shaw,AVE,,,Fresno,CA,93710,,,2016
MD22003072020130002740000,MD,22003,07202013,0002740,000,1,415,N,FRUITLAND,BLVD,,,FRUITLAND,MD,21826,,,2013
CA19180121720151516734000,CA,19180,12172015,1516734,000,5,1102,,PICO BLVD,,,,SANTA MONICA,CA,90405,,,2015
WY33319050520020200658000,WY,33319,05052002,0200658,000,1,1373, ,COFFEENE, , , ,SHERIDAN,WY,82801, , ,2002
WA34M02062020160004928000,WA,34M02,06202016,0004928,000,1,801,,WILSON,ST,SE,,OLYMPIA,WA,98501,,,2016
FL04112011420133006469000,FL,04112,01142013,3006469,000,1,625,,8,AVE,N,,ST PETERSBURG,FL,33701,,,2013
NY28020061420160000241000,NY,28020,06142016,0000241,000,1,10,,CANNING ST,,,,HILTON,NY,14468,,EAST AV,2016
ILRC124050220160000111000,IL,RC124,05022016,0000111,000,1,403,,Valley View,DR,,,Carbon Cliff,IL,61239,,,2016
TXCN407030220140018235000,TX,CN407,03022014,0018235,000,1,6000,,ELDORADO,PKY,,,FRISCO,TX,75034,,,2014
WI13010081320100229361000,WI,13010,08132010,0229361,000,1,114,N,Orchard,St, , ,MADISON,WI,53706, ,Orchard,2010
OH35001052620160526002000,OH,35001,05262016,0526002,000,1,,,St Rt 18,HWY,,,Deshler,OH,43516,,,2016
ILCS931091420140612318000,IL,CS931,09142014,0612318,000,1,5443,S,LONG,AVE,,,Chicago,IL,60638,,X15359 BL W 55TH ST X25401,2014
GA03801110120030004729000,GA,03801,11012003,0004729,000,1,4607, ,EAST HAPPY VALLEY CIRCLE,CIR, , ,Newnan,GA,30263, , ,2003
CO00180010920161000136000,CO,00180,01092016,1000136,000,1,7,,DESCOMBES,DR,,,BROOMFIELD,CO,80020,,,2016
AL06104111920150002525000,AL,06104,11192015,0002525,000,1,1800,,Honda,DR,,,Lincoln,AL,35096,,,2015
OH15011043020060001115000,OH,15011,04302006,0001115,000,2, , ,EAST PALESTINE,RD, , ,DARLINGTON,PA,16115, ,STATE LINE RD,2006
MI04116050320030001305000,MI,04116,05032003,0001305,000,1,4284, ,29TH,ST, , ,KENTWOOD,MI,49512, , ,2003
KY56295032620060000985000,KY,56295,03262006,0000985,000,4,2301, ,HIGH PINE,DR, , ,LOUISVILLE,KY,40214, , ,2006
WI66010122220161603784000,WI,66010,12222016,1603784,000,1,742,S,River,,,,West Bend,WI,53095,,,2016
NJ04100032120140068627000,NJ,04100,03212014,0068627,000,1,530,S,2nd,ST,,,CAMDEN,NJ,08103,,,2014
FL06301011020140003266000,FL,06301,01102014,0003266,000,1,411,,SPRINGDALE,Cir,,,PALM SPRINGS,FL,33461,,,2014
TXPY304070420070007042000,TX,PY304,07042007,0007042,000,1,14604,N,CR 2700, , , ,Lubbock County,TX,79403, ,1/4 mile east in field,2007
OH43015092820140005814000,OH,43015,09282014,0005814,000,1,9547,,TIPPERARY,LN,,,MENTOR,OH,44060,,,2014
VA10701112620040418504000,VA,10701,11262004,0418504,000,2, , ,BELMONT RIDGE RD, , , ,Ashburn,VA,20147, ,HARRY BYRD HWY (7),2004
GA06701092520161656871000,GA,06701,09252016,1656871,000,2,,,EB SR316E,HWY,NW,AT,LAWRENCEVILLE,GA,30045,,SUGARLOAF PKWY NW,2016
MI02407052620160048046000,MI,02407,05262016,0048046,000,1,7819,,Channel,RD,,,Petoskey,MI,49770,,,2016
OR00159081620080802017000,OR,00159,08162008,0802017,000,1, , ,NOT REPORTED, , , ,Umatilla,OR,97882, , ,2008
NV04050021720140000699000,NV,04050,02172014,0000699,000,1,3950,,Slate,RD,,,Wellington,OO,89444,,,2014
FL42032090220160014077000,FL,42032,09022016,0014077,000,2,,,FLORIDA,,,,Stuart,FL,34990,, FLORIDA,2016
TXKA926122320071190734000,TX,KA926,12232007,1190734,000,1,7206, ,AVOCET,LN, , ,HOUSTON,TX,00000, , ,2007
CA43105021120140001006000,CA,43105,02112014,0001006,000,1,450,N,SUNNYVALE,AV,,,SUNNYVALE,CA,94086,,,2014
SC42228071120150000529000,SC,42228,07112015,0000529,000,1,6300,,I85,,S,,Duncan,SC,29334,,,2015
WA29D09070320150000113000,WA,29D09,07032015,0000113,000,1,23172,,LANYARD,LN,,,Big Lake,WA,98274,,,2015
MO04806051620160003519000,MO,04806,05162016,0003519,000,1,1623,NE,OZARK,DR,,,LEES SUMMIT,MO,64081,,,2016
TXSP706011420020000966000,TX,SP706,01142002,0000966,000, , , ,1521 S. STAPLES, , , , , ,78401, , ,2002
NY24001050120140394470000,NY,24001,05012014,0394470,000,1,8045,,WINCHESTER BLVD,,,,New York City,NY,11426,,,2014
ILCS452020420070000235000,IL,CS452,02042007,0000235,000,1,16918, ,Orchard Ridge, , , ,Hazel Crest,IL,60429, , ,2007
AZ11165111720160160124000,AZ,11165,11172016,0160124,000,1,388,E,Camino Limon Verde,,,,SAHUARITA,AZ,85629,,388 E Camino Limon Verde,2016
WA39D05030420160064008000,WA,39D05,03042016,0064008,000,5,361,,O KELLY,LN,,,WAPATO,WA,98951,,ASHUE RD,2016
ILCS132080620030305195000,IL,CS132,08062003,0305195,000, , , ,15701 HARLEM AV, , , , , ,60462, , ,2003
NM59019090620151509070000,NM,59019,09062015,1509070,000,1,200,,Aspen,,,,Clayton,NM,88415,,,2015
CO00535021420030300497000,CO,00535,02142003,0300497,000,1,2000,S,DAYTON,ST, , ,DENVER,CO,80231, , ,2003
TXAV612052120161605186000,TX,AV612,05212016,1605186,000,1,4312,S,31ST,ST,,21,TEMPLE,TX,76502,,,2016
TXDH720043020140005934000,TX,DH720,04302014,0005934,000,1,700,N,TOWN EAST,BLVD,,260,MESQUITE,TX,75150,,700 N TOWN EAST BLVD,2014
OH25009120820144164970000,OH,25009,12082014,4164970,000,1,213,,CLARENDON,AVE,,,COLUMBUS,OH,43223,,,2014
NE52001011020152015002000,NE,52001,01102015,2015002,000,1,1044,,23,RD,,,Axtell,NE,68924,,,2015
ILCS931090920150610092000,IL,CS931,09092015,0610092,000,1,2600,W,BRYN MAWR,AVE,,216,Chicago,IL,60625,,X15588 BL N LINCOLN AV X25,2015
ILCS122052620160000839000,IL,CS122,05262016,0000839,000,1,110,N,Kenilworth,AVE,,5F,OAK PARK,IL,60301,,,2016
LA36001110320140029326000,LA,36001,11032014,0029326,000,1,500,,PORT OF NEW ORLEANS,PL,,,NEW ORLEANS,LA,70130,,500 PORT OF NEW ORLEANS PL,2014
NE01005101020150046871000,NE,01005,10102015,0046871,000,1,4101,,WOOLWORTH,AVE,,,OMAHA,NE,68105,,4101 WOOLWORTH AVE,2015
NC08050101020166012303000,NC,08050,10102016,6012303,000,1,610,,HIDDEN CREEK,CIR,,SHIDDEN CREEK,SALISBURY,NC,28147,,POND VIEW DR,2016
TXGB803031720030013039000,TX,GB803,03172003,0013039,000, , , ,3119 PERA AV., EP, , , , , ,79905, ,2003
CT05020021620160002341000,CT,05020,02162016,0002341,000,1,210,,WASHINGTON AVE,,,,Bridgeport,CT,06605,,,2016
LA51035061520132013270000,LA,51035,06152013,2013270,000,2,,,RAILROAD,AVE,,,Morgan City,LA,70381,,RODERICK STREET,2013
MI06343021320090000708000,MI,06343,02132009,0000708,000,1,2466, ,WILLOW BEACH,AVE, , ,Keego Harbor,MI,48320, ,2466 WILLOW BEACH AVE,2009
FL03051120520140087681000,FL,03051,12052014,0087681,000,1,9936,,AZALEA BLOOM,WAY,,,Gibsonton,FL,33534,,9936 AZALEA BLOOM WY,2014
TN47832121020160019068000,TN,47832,12102016,0019068,000,1,405,N,CAMPBELL STATION,RD,,,KNOXVILLE,TN,37922,,,2016
MA17049081420140001823000,MA,17049,08142014,0001823,000,1,1,,HAMPSHIRE ST,,,,CAMBRIDGE,MA,02139,,,2014
MN69218010620099000157000,MN,69218,01062009,9000157,000,1,6319, ,SHERBURNE,ST, , ,DULUTH,MN,55807, , ,2009
OH25009060420166077405000,OH,25009,06042016,6077405,000,1,2835,S,HIGH,ST,,,COLUMBUS,OH,43207,,,2016
NY52098072820030001307000,NY,52098,07282003,0001307,000,1,234, ,ROUTE 25A, , , ,EAST SETAUKET,NY,11733, ,HILLS DR,2003
LA09060111120151535950000,LA,09060,11112015,1535950,000,1,2625,,MERWIN,ST,,,SHREVEPORT,LA,71108,,,2015
OK55013050920166026529000,OK,55013,05092016,6026529,000,1,5733,NW,19TH,ST,,7,OKLAHOMA CITY,OK,73127,,MOULTON CTN MACARTHUR BLVD,2016
NY60029092520161602524000,NY,60029,09252016,1602524,000,2,,,INDIAN HILL RD,,,,JFRSN VALLEY,NY,10535,,E MAIN ST,2016
TN47522120920140038713000,TN,47522,12092014,0038713,000,1,8501,S,NORTHSHORE,DR,,,Knoxville,TN,37901,,,2014
MA09149081820140003807000,MA,09149,08182014,0003807,000,1,153,,Salem,ST,,,Lawrence,MA,01843,,,2014
NH80230111220140004588000,NH,80230,11122014,0004588,000,1,679,,CENTRAL,AVE,,,DOVER,NH,03820,,,2014
PA11036060320030000833000,PA,11036,06032003,0000833,000,1,122, ,WALNUT,ST, ,30,Johnstown,PA,15901, , ,2003
TXNP604070620020001535000,TX,NP604,07062002,0001535,000,1,1106,N,Border,ST, , ,Cleburne,TX,76031, , ,2002
CO05903100520160011387000,CO,05903,10052016,0011387,000,1,7790,W,61st,AVE,,5,ARVADA,CO,80004,,7790 W 61st Ave,2016
FL01032052420144105884000,FL,01032,05242014,4105884,000,1,13240,NW,32ND,AVE,,,OPALOCKA,FL,33054,,,2014
TN79783111820168013144000,TN,79783,11182016,8013144,000,2,,,MORNING SUN,,,,CORDOVA,TN,38016,,LENOW RD,2016
CA04010060420050003303000,CA,04010,06042005,0003303,000,2, ,W,4TH,ST, , ,CHICO,CA,95926, ,IVY ST,2005
ILCS552051520140001185000,IL,CS552,05152014,0001185,000,1,,,Lemont Rd Bluff,RD,,,LEMONT,IL,60439,,,2014
IN49022100620155203584000,IN,49022,10062015,5203584,000,1,622,S,FULLER,DR,,,INDIANAPOLIS,IN,46241,,,2015
WI53010110420150154256000,WI,53010,11042015,0154256,000,2,,,Portland,AVE,,,Beloit,WI,53511,,Vine,2015
MA17284110720160014216000,MA,17284,11072016,0014216,000,1,5,,DOHERTYS LANE,,,,STONEHAM,MA,02180,,,2016
GA03103040820150001261000,GA,03103,04082015,0001261,000,1,4233,,Jonesboro,RD,,N6,Forest Park,GA,30297,,,2015
TXAW824053020020029346000,TX,AW824,05302002,0029346,000, , , ,00103  PILAR       DR, , , , , ,78227, , ,2002
MN02313050320020100094000,MN,02313,05032002,0100094,000,2, , ,CTY RD 10, , , ,MOUNDS VIEW,MN,55112, ,CTY RD I,2002
GA01501110220044000085000,GA,01501,11022004,4000085,000,1,16000, ,State Highway 144, , , ,Richmond Hill,GA,31324, , ,2004
MD15555040920140040407000,MD,15555,04092014,0040407,000,1,800,,MONROE,ST,,,ROCKVILLE,MD,20850,,,2014
CA19110070520150184444000,CA,19110,07052015,0184444,000,1,,N,TOWNE,,,,POMONA,CA,00000,0000,EBONITAAV,2015
VA04300040820155003923000,VA,04300,04082015,5003923,000,1,110,,CHALMERS,CT,,,BERRYVILLE,VA,22611,,,2015
GA12502072620160000505000,GA,12502,07262016,0000505,000,1,,S,TENNELL,AVE,,,Donalsonville,GA,39845,,,2016
WI51050122020120000147000,WI,51050,12202012,0000147,000,1,32515,,Yahnke,RD,,,Burlington,WI,53105,,,2012
TXKA616031920161600682000,TX,KA616,03192016,1600682,000,1,901,,Park Green,DR,,,Deer Park,TX,77536,,,2016
MA23131082520166042188000,MA,23131,08252016,6042188,000,1,405,,S MAIN ST,,,,COHASSET,MA,02025,,,2016
MA25035041120160022614000,MA,25035,04112016,0022614,000,1,274,,SOUTHAMPTON,ST,,,BOSTON,MA,02118,,,2016
SC23111073020020002002000,SC,23111,07302002,0002002,000, , , ,40 W ORCHARD PARK DR, , , , , ,29601, , ,2002
